id_1,id_2,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013
85,244,0,0,0,0,2,2,2,1,0,2,0,1,0,0
85,216,0,0,0,0,2,1,1,0,0,1,0,1,0,0
86,130,0,0,0,1,0,1,0,0,1,1,2,1,1,0
86,131,0,0,0,1,1,0,0,0,1,1,2,1,1,0
86,389,0,0,1,0,1,1,1,1,1,1,2,1,0,1
86,391,0,0,0,1,1,0,0,0,1,1,2,1,0,1
86,176,0,0,0,0,1,1,1,1,1,0,2,1,0,0
86,274,0,0,0,0,0,0,1,1,0,1,1,0,0,0
87,192,0,0,1,1,0,1,1,2,2,2,2,1,0,0
87,385,0,0,2,1,1,0,1,2,2,2,2,1,0,1
87,386,0,0,1,0,0,1,0,2,2,2,1,0,0,1
87,387,0,0,1,1,1,0,1,2,2,2,2,1,0,1
87,196,0,0,2,1,0,0,1,2,2,2,2,1,0,0
87,133,0,0,2,1,1,1,1,2,2,2,2,1,1,0
87,203,0,0,1,0,1,1,1,1,1,2,2,1,0,0
88,240,0,0,2,1,2,1,1,2,0,2,1,1,0,0
88,189,0,0,1,2,1,0,1,1,0,1,1,1,0,0
88,249,0,0,1,1,2,0,1,1,0,1,1,1,0,0
88,285,0,0,2,1,2,0,1,1,0,2,1,0,0,0
88,286,0,0,1,1,1,0,0,1,0,2,1,0,0,0
89,292,0,0,0,0,2,2,2,2,2,2,1,0,0,0
89,393,0,0,0,0,1,2,2,2,2,2,1,0,0,1
89,207,0,0,0,0,2,2,2,2,2,2,1,1,0,0
89,244,0,0,0,0,2,2,2,2,1,2,1,1,0,0
89,245,0,0,0,0,1,2,1,2,2,2,1,1,0,0
89,287,0,0,0,0,2,2,2,1,1,2,1,0,0,0
90,352,0,2,2,2,1,0,0,1,1,0,1,0,0,0
90,91,0,2,2,2,2,0,0,2,2,0,2,0,0,0
90,411,0,2,2,2,2,0,0,1,1,0,1,0,0,1
91,352,0,2,2,2,1,0,0,1,1,0,1,0,0,0
91,373,0,1,2,1,1,0,0,1,1,0,1,0,0,0
91,411,0,2,2,2,2,0,0,1,1,0,1,0,0,1
91,92,0,1,2,2,1,0,0,2,1,1,2,0,0,0
92,352,0,1,2,2,0,0,0,1,0,1,1,0,0,0
92,299,0,0,2,2,0,0,0,2,0,2,1,0,0,0
92,146,0,0,1,1,0,0,0,1,0,1,1,0,1,0
92,93,0,0,2,2,0,0,0,2,0,2,2,0,0,0
93,353,0,0,2,2,0,0,0,1,0,1,1,0,0,0
93,299,0,0,2,2,0,0,0,2,0,2,1,0,0,0
93,303,0,0,2,1,0,0,0,1,0,2,1,0,0,0
93,146,0,0,1,1,0,0,0,1,0,1,1,0,1,0
93,342,0,0,2,2,0,0,0,2,0,1,1,0,0,0
94,296,0,0,0,0,1,1,2,1,1,1,1,0,0,0
94,393,0,0,0,0,0,1,2,1,1,1,1,0,0,1
94,149,0,0,0,0,0,0,2,0,0,0,1,0,1,0
94,252,0,0,0,0,1,0,2,1,1,1,1,1,0,0
95,366,0,0,2,0,0,0,0,0,0,0,1,0,0,0
95,367,0,0,2,0,0,0,0,0,0,0,1,0,0,0
95,371,0,0,2,0,0,0,0,0,0,0,1,0,0,0
95,157,0,0,2,1,1,1,1,1,1,1,2,1,1,0
96,366,0,0,2,0,0,0,1,1,1,0,1,0,0,0
96,336,0,0,1,0,1,0,1,2,1,0,1,0,0,0
96,370,0,0,2,0,0,0,1,1,1,0,1,0,0,0
97,98,0,0,0,0,0,0,0,1,1,1,2,0,0,0
97,262,0,0,0,1,0,0,0,0,0,0,1,1,0,0
97,301,0,0,0,0,0,0,0,1,1,1,1,0,0,0
97,300,0,0,0,0,0,0,0,0,1,1,1,0,0,0
98,354,0,0,0,1,0,0,0,1,1,1,1,0,0,0
98,262,0,0,0,1,0,0,0,1,1,1,1,1,0,0
98,263,0,0,0,1,0,0,0,1,1,1,1,1,0,0
98,346,0,0,0,0,0,0,1,1,1,1,1,0,0,0
99,102,0,0,1,1,2,2,2,1,1,1,2,0,0,0
99,307,0,0,1,1,1,2,2,1,2,1,1,0,0,0
99,414,0,1,0,0,1,1,1,0,1,0,1,0,0,0
100,101,0,0,1,2,0,2,2,1,1,2,2,0,0,0
100,318,0,0,0,2,0,2,2,1,1,1,1,0,0,0
101,267,0,0,1,1,0,1,1,2,2,1,1,1,0,0
101,305,0,0,1,2,0,2,1,2,2,2,1,0,0,0
101,318,0,0,1,2,0,2,2,2,2,1,1,0,0,0
102,105,0,0,2,2,2,2,2,2,1,2,2,0,0,0
102,268,0,0,1,1,2,1,2,2,1,1,1,1,0,0
102,307,0,0,2,2,1,2,2,2,1,2,1,0,0,0
102,308,0,0,1,1,2,1,2,1,0,2,1,0,0,0
103,104,0,0,0,0,0,0,0,0,0,0,2,0,0,0
103,107,0,0,0,0,0,0,1,1,0,0,2,0,0,0
103,331,0,0,0,0,0,0,0,1,0,0,1,0,0,0
103,395,0,0,0,0,0,0,0,0,0,0,1,0,1,1
103,269,0,0,0,0,0,0,0,0,0,0,1,1,0,0
104,265,0,0,0,0,0,0,0,0,0,0,1,1,0,0
104,267,0,0,0,0,0,0,0,1,1,0,1,1,0,0
104,331,0,0,0,0,0,0,0,1,0,0,1,0,0,0
104,395,0,0,0,0,0,0,0,0,0,0,1,0,1,1
104,112,0,0,0,0,0,0,0,1,0,0,2,0,0,0
104,318,0,0,0,1,0,1,1,1,1,0,1,0,0,0
105,268,0,0,1,1,2,1,2,2,2,1,1,1,0,0
105,115,0,0,2,1,1,1,2,2,1,2,2,0,0,0
105,308,0,0,1,1,2,1,2,1,1,2,1,0,0,0
105,375,0,0,2,1,1,1,1,1,1,1,1,0,0,0
106,396,0,0,0,1,0,0,1,2,1,0,1,0,1,1
106,412,1,0,0,1,0,0,1,1,1,0,1,0,0,0
106,319,0,0,0,1,0,0,2,2,2,0,1,0,0,0
107,322,0,0,0,0,0,0,1,1,1,0,1,0,0,0
107,395,0,0,0,0,0,0,1,1,0,0,1,0,1,1
107,108,0,0,0,0,0,0,2,2,0,1,2,0,0,0
107,300,0,0,0,0,0,0,1,1,1,1,1,0,0,0
107,110,0,0,0,0,0,0,2,2,0,0,2,0,0,0
107,269,0,0,0,0,0,0,1,1,0,0,1,1,0,0
107,378,0,0,1,0,0,0,1,1,0,0,1,0,0,0
108,322,0,0,0,0,0,0,1,1,1,1,1,0,0,0
108,394,0,0,0,0,0,0,2,2,0,2,2,0,0,1
108,109,0,0,0,0,0,0,2,2,0,2,2,0,0,0
108,110,0,0,0,0,0,0,2,2,0,1,2,0,0,0
109,322,0,0,0,0,0,0,1,1,1,1,1,0,0,0
109,394,0,0,0,0,0,0,2,2,0,2,2,0,0,1
109,120,0,0,0,0,0,0,1,1,0,2,2,0,0,0
110,394,0,0,0,0,0,0,2,2,0,1,2,0,0,1
110,269,0,0,0,0,0,0,1,1,0,0,1,1,0,0
110,111,0,0,0,0,0,0,2,2,0,0,2,0,0,0
111,321,0,0,0,0,0,0,1,1,1,0,1,0,0,0
111,394,0,0,0,0,0,0,2,2,0,1,2,0,0,1
111,269,0,0,0,0,0,0,1,1,0,0,1,1,0,0
111,116,0,0,0,0,0,0,1,2,0,0,2,0,0,0
112,321,0,0,0,0,0,0,0,1,1,0,1,0,0,0
112,331,0,0,0,0,0,0,0,2,0,0,1,0,0,0
112,114,0,0,0,0,0,0,0,1,1,0,2,0,0,0
112,116,0,0,0,0,0,0,0,2,0,0,2,0,0,0
112,318,0,0,0,1,0,1,1,2,1,0,1,0,0,0
113,114,0,0,0,0,0,0,0,0,2,0,2,0,0,0
113,308,0,0,0,0,1,0,1,0,1,1,1,0,0,0
113,117,0,0,1,0,0,0,1,1,2,0,2,0,0,0
113,310,0,0,0,0,0,0,0,0,1,1,1,0,0,0
113,312,0,0,0,0,0,0,0,0,1,1,1,0,0,0
114,321,0,0,0,0,0,0,0,0,2,0,1,0,0,0
114,312,0,0,0,0,0,0,0,0,1,1,1,0,0,0
114,318,0,0,0,1,0,1,1,1,2,0,1,0,0,0
115,308,0,0,1,0,1,0,2,1,0,2,1,0,0,0
115,309,0,0,2,0,0,0,2,2,0,2,1,0,0,0
115,117,0,0,2,0,0,0,2,2,1,1,2,0,0,0
115,375,0,0,2,0,0,0,1,1,0,1,1,0,0,0
116,321,0,0,0,0,0,0,0,1,1,0,1,0,0,0
116,331,0,0,0,0,0,0,0,2,0,0,1,0,0,0
116,269,0,0,0,0,0,0,0,1,0,0,1,1,0,0
117,308,0,0,1,0,1,0,2,1,1,1,1,0,0,0
117,309,0,0,2,0,0,0,2,2,1,1,1,0,0,0
117,310,0,0,1,0,0,0,1,1,1,1,1,0,0,0
118,120,0,0,0,0,0,0,0,0,1,2,2,0,0,0
118,321,0,0,0,0,0,0,0,0,2,1,1,0,0,0
118,394,0,0,0,0,0,0,1,1,1,2,2,0,0,1
118,311,0,0,0,0,0,0,0,0,1,2,1,0,0,0
119,324,0,0,0,0,0,1,1,0,2,0,1,0,0,0
119,270,0,0,0,0,0,1,1,0,2,1,2,0,0,0
119,310,0,0,0,0,0,1,0,0,1,1,1,0,0,0
119,313,0,0,0,0,0,1,1,1,2,1,1,0,0,0
119,122,0,0,0,0,0,2,0,0,1,1,2,0,0,0
119,413,1,0,0,0,0,1,0,0,1,0,1,0,0,0
120,394,0,0,0,0,0,0,1,1,0,2,2,0,0,1
120,311,0,0,0,0,0,0,0,0,0,2,1,0,0,0
120,123,0,0,0,0,0,0,0,0,0,2,2,0,0,0
121,323,0,0,1,1,1,0,1,1,2,1,1,0,0,0
121,332,0,0,1,1,1,0,1,2,1,1,1,0,0,0
121,339,0,0,1,1,1,0,1,2,1,1,1,0,0,0
121,309,0,0,2,1,1,0,2,2,1,2,1,0,0,0
121,122,0,0,1,1,1,1,1,1,1,2,2,0,0,0
122,323,0,0,0,0,0,1,0,0,1,1,1,0,0,0
122,309,0,0,1,0,0,1,1,1,0,2,1,0,0,0
122,310,0,0,0,0,0,1,0,0,0,2,1,0,0,0
122,413,1,0,0,0,0,1,0,0,0,1,1,0,0,0
123,326,0,0,0,0,0,0,0,0,1,1,1,0,0,0
123,311,0,0,0,0,0,0,0,0,0,2,1,0,0,0
124,271,0,0,0,0,0,0,1,1,1,0,2,0,0,0
124,339,0,0,0,0,0,0,1,2,1,0,1,0,0,0
124,314,0,0,0,0,0,0,1,1,1,1,1,0,0,0
125,130,0,0,0,1,0,1,0,0,1,1,1,2,1,0
125,391,0,0,0,1,1,0,0,0,1,1,1,2,0,1
125,392,0,0,0,0,0,0,0,0,1,0,1,2,0,1
125,173,0,0,0,0,0,0,0,0,0,0,0,2,0,0
125,378,0,0,1,0,0,0,0,0,0,0,0,1,0,0
125,126,0,0,0,0,0,0,0,0,1,0,0,2,0,0
126,130,0,0,0,1,0,1,0,0,2,1,1,2,1,0
126,330,0,0,0,0,0,0,1,1,1,0,0,1,0,0
126,211,0,0,0,0,0,0,0,0,1,0,0,2,0,0
127,128,0,0,0,0,0,2,0,2,2,0,0,2,0,0
127,171,0,0,0,1,1,2,0,2,2,1,1,2,0,0
127,172,0,0,0,0,1,1,0,1,2,1,0,2,0,0
127,167,0,0,0,0,0,1,1,2,2,1,1,2,0,0
128,171,0,0,0,1,1,2,0,2,2,1,1,2,0,0
128,172,0,0,0,0,1,1,0,1,2,1,0,2,0,0
128,205,0,0,0,1,0,1,1,2,2,0,0,2,0,0
128,173,0,0,0,0,0,1,0,1,1,0,0,2,0,0
129,131,0,0,0,2,2,0,1,0,2,2,2,2,1,0
129,172,0,0,0,1,2,0,1,0,2,2,1,2,0,0
129,390,0,0,0,2,2,1,1,1,2,2,2,2,0,1
129,278,0,0,0,1,1,0,1,0,1,2,1,1,0,0
130,391,0,0,0,2,1,1,0,0,2,2,2,2,1,1
131,389,0,0,1,1,2,1,1,1,2,2,2,2,1,1
131,390,0,0,0,2,2,1,0,1,2,2,2,2,1,1
131,391,0,0,0,2,2,0,0,0,2,2,2,2,1,1
131,392,0,0,0,1,1,0,0,0,2,1,2,2,1,1
131,166,0,0,0,1,2,1,1,1,2,2,2,2,1,0
131,278,0,0,0,1,1,0,0,0,1,2,1,1,1,0
132,387,0,0,1,1,2,1,2,2,1,2,2,2,1,1
132,388,0,0,2,0,2,2,2,2,0,2,2,2,2,1
132,170,0,0,2,0,2,2,2,2,1,2,2,2,1,0
132,175,0,0,1,0,1,2,2,2,0,2,2,2,1,0
132,176,0,0,1,0,2,2,2,2,1,1,2,2,1,0
133,387,0,0,1,2,2,1,2,2,2,2,2,2,1,1
133,134,0,0,2,1,2,2,2,1,1,2,2,2,2,0
133,169,0,0,2,1,2,2,2,2,2,2,2,2,1,0
133,203,0,0,1,1,2,2,2,1,1,2,2,2,1,0
133,188,0,0,2,2,1,2,2,2,2,2,2,2,1,0
134,167,0,0,1,0,1,1,2,1,1,2,2,2,1,0
134,169,0,0,2,0,2,2,2,1,1,2,2,2,1,0
134,203,0,0,1,0,2,2,2,0,0,2,2,2,1,0
134,171,0,0,1,1,2,2,1,1,1,2,2,2,1,0
135,192,0,0,0,2,0,2,2,2,2,2,2,2,1,0
135,384,0,0,0,1,0,2,2,2,2,2,2,2,1,1
135,194,0,0,0,2,0,2,2,2,2,2,2,2,1,0
135,171,0,0,0,2,1,2,1,2,2,2,2,2,1,0
135,204,0,0,0,1,0,1,2,1,1,1,1,2,1,0
135,205,0,0,0,2,0,1,2,2,2,1,1,2,1,0
136,219,0,0,0,0,2,2,2,2,2,2,1,2,1,0
136,209,0,0,0,0,1,1,1,2,1,1,1,2,1,0
136,211,0,0,0,0,1,1,1,1,1,1,1,2,1,0
136,212,0,0,0,0,2,1,2,2,2,2,1,2,1,0
136,283,0,0,0,0,2,2,2,2,2,2,1,1,1,0
136,220,0,0,0,0,1,2,2,1,1,2,1,2,1,0
137,385,0,0,2,2,1,0,2,2,1,2,2,2,1,1
137,386,0,0,1,1,0,1,1,2,1,2,1,1,1,1
137,198,0,0,2,2,1,0,2,2,1,2,2,2,1,0
137,138,0,0,2,2,0,0,2,2,0,2,2,2,2,0
138,198,0,0,2,2,1,0,2,2,1,2,2,2,1,0
138,199,0,0,2,2,1,0,2,2,1,2,2,2,1,0
138,202,0,0,2,2,0,1,2,2,1,2,2,2,1,0
139,224,0,0,2,2,0,2,2,2,0,2,2,2,1,0
139,200,0,1,1,2,0,2,2,2,1,2,2,2,1,0
139,242,0,1,2,2,0,1,1,1,1,1,1,2,1,0
139,243,0,0,2,2,0,1,1,1,1,2,1,2,1,0
139,222,0,0,2,2,0,2,2,2,0,2,2,2,1,0
139,223,0,0,2,2,0,2,2,2,0,2,2,2,1,0
140,296,0,0,0,1,2,2,2,2,2,2,1,0,1,0
140,239,0,0,1,1,2,2,2,2,2,2,1,1,1,0
140,247,0,0,0,1,2,2,1,1,1,1,1,1,1,0
141,144,0,2,1,2,0,2,2,1,1,2,0,2,2,0
141,145,0,2,2,2,0,2,2,1,1,2,0,2,2,0
141,148,0,2,2,2,0,2,2,1,1,1,0,2,2,0
141,345,0,2,2,2,0,2,2,0,0,1,0,1,1,0
142,197,0,1,2,2,0,1,2,2,2,2,1,2,1,0
142,200,0,2,1,2,0,2,2,2,2,2,1,2,1,0
142,143,0,2,1,2,0,2,2,2,2,2,0,2,2,0
142,145,0,2,2,2,0,2,2,2,2,2,0,2,2,0
142,242,0,2,2,2,0,1,1,1,2,1,0,2,1,0
142,253,0,1,1,2,1,2,1,1,1,2,0,2,1,0
142,189,0,1,1,2,0,1,2,1,1,1,0,2,1,0
142,382,0,1,2,2,1,2,1,2,2,2,1,2,2,1
143,144,0,2,0,2,0,2,2,2,2,2,0,2,2,0
143,145,0,2,1,2,0,2,2,2,2,2,0,2,2,0
143,372,0,1,1,1,0,1,1,1,1,1,0,1,1,0
143,154,0,1,1,2,0,1,1,1,2,1,0,2,2,0
143,382,0,1,1,2,1,2,1,2,2,2,1,2,2,1
144,145,0,2,1,2,0,2,2,2,2,2,0,2,2,0
144,148,0,2,1,2,0,2,2,2,2,1,0,2,2,0
144,154,0,1,1,2,0,1,1,1,2,1,0,2,2,0
144,381,0,1,1,2,1,1,2,2,2,2,0,2,2,1
146,256,0,0,1,0,0,0,0,0,1,0,0,1,1,0
146,303,0,0,1,0,0,0,0,0,0,1,0,0,1,0
147,372,0,0,2,1,1,1,0,0,0,1,1,1,1,0
147,254,0,0,1,1,2,1,0,1,0,1,1,2,1,0
147,250,0,0,1,1,2,1,0,0,0,2,1,2,1,0
147,253,0,0,1,2,2,2,0,0,0,2,1,2,1,0
147,382,0,0,2,2,2,2,0,1,1,2,2,2,2,1
148,345,0,2,2,2,0,2,2,1,1,0,0,1,1,0
148,155,0,2,1,2,1,1,2,1,1,1,0,2,2,0
148,381,0,1,2,2,1,1,2,2,2,1,0,2,2,1
149,297,0,0,0,0,0,0,1,0,0,1,0,0,1,0
149,393,0,0,0,0,0,1,2,1,1,1,0,0,1,1
149,246,0,0,0,0,0,0,2,0,0,1,0,1,1,0
149,248,0,0,0,0,0,1,1,0,0,0,0,1,1,0
149,252,0,0,0,0,1,0,2,1,1,1,0,1,1,0
150,248,0,0,1,0,1,1,0,1,1,1,0,2,1,0
150,261,0,0,1,1,2,0,0,2,1,1,0,2,1,0
150,151,0,0,2,1,2,0,1,2,2,2,0,2,2,0
151,344,0,0,1,2,2,0,2,1,1,1,0,1,1,0
151,261,0,0,1,2,2,0,1,2,1,1,0,2,1,0
151,372,0,0,2,1,1,0,1,1,1,1,0,1,1,0
151,248,0,0,1,1,1,1,1,1,1,1,0,2,1,0
151,154,0,0,2,2,1,0,1,1,2,1,0,2,2,0
152,257,0,1,1,1,0,0,0,0,1,1,0,1,1,0
152,153,0,2,2,2,0,1,1,1,1,2,0,0,2,0
152,259,0,2,2,2,0,0,0,0,1,2,0,1,1,0
152,260,0,2,2,2,0,0,0,0,0,1,0,1,1,0
152,409,0,2,2,2,0,0,0,0,1,2,0,1,1,1
152,345,0,2,2,2,0,1,1,0,0,1,0,0,1,0
153,345,0,2,2,2,0,2,2,1,1,1,0,0,1,0
153,155,0,2,1,2,1,1,2,1,1,2,0,1,2,0
153,260,0,2,2,2,0,1,1,1,1,1,0,1,1,0
154,372,0,0,2,1,0,0,0,0,1,0,0,1,1,0
154,344,0,0,1,2,1,0,1,0,1,0,0,1,1,0
154,381,0,0,2,2,1,0,1,1,2,1,0,2,2,1
155,260,0,2,1,2,1,0,1,0,0,1,0,2,1,0
155,335,0,1,1,2,1,0,2,1,0,1,0,1,1,0
155,345,0,2,1,2,1,1,2,0,0,1,0,1,1,0
155,381,0,1,1,2,2,0,2,1,1,2,0,2,2,1
156,408,0,0,1,2,1,0,2,0,0,0,0,2,2,1
156,261,0,0,0,2,2,0,1,1,0,0,0,2,1,0
156,407,0,0,1,2,1,0,2,1,1,1,0,2,2,1
156,344,0,0,0,2,2,0,2,0,0,0,0,1,1,0
156,381,0,0,1,2,2,0,2,1,1,1,0,2,2,1
157,159,0,0,2,2,1,2,2,2,2,2,2,2,2,0
157,363,0,0,2,2,1,1,1,1,1,1,1,1,1,0
157,366,0,0,2,1,1,1,1,1,1,1,1,1,1,0
157,368,0,0,2,1,1,1,1,1,1,1,1,1,1,0
157,369,0,0,2,1,1,1,1,1,1,1,1,1,1,0
157,406,0,0,2,2,1,1,2,2,2,2,1,2,2,1
157,158,0,0,2,2,1,2,2,2,2,2,2,2,2,0
158,160,0,0,2,2,0,2,2,1,2,2,1,2,2,0
158,405,0,0,2,2,0,2,2,2,2,2,2,2,2,1
158,406,0,0,2,2,0,1,2,2,2,2,1,2,2,1
158,159,0,0,2,2,0,2,2,2,2,2,2,2,2,0
159,366,0,0,2,1,0,1,1,1,1,1,1,1,1,0
159,405,0,0,2,2,0,2,2,2,2,2,2,2,2,1
160,162,0,0,1,1,1,2,1,1,1,1,0,2,2,0
160,402,0,0,2,1,1,1,2,0,2,1,0,1,2,1
160,403,0,0,2,1,1,2,2,1,2,2,0,1,1,1
160,405,0,0,2,2,0,2,2,1,2,2,1,2,2,1
160,406,0,0,2,2,0,1,2,1,2,2,0,2,2,1
161,162,0,0,0,0,2,2,0,2,1,0,0,1,2,0
161,400,0,0,1,0,2,2,1,2,2,0,0,0,2,1
161,401,0,0,0,0,2,2,0,2,2,1,0,1,1,1
161,304,0,0,0,0,1,1,0,1,1,1,0,0,1,0
161,404,0,0,1,0,2,2,0,2,2,1,0,1,2,1
161,379,0,0,0,1,1,1,0,2,1,0,0,0,2,1
162,401,0,0,0,0,2,2,0,2,1,1,0,2,1,1
162,402,0,0,1,0,2,1,1,1,1,0,0,1,2,1
162,404,0,0,1,0,2,2,0,2,1,1,0,2,2,1
162,406,0,0,1,1,1,1,1,2,1,1,0,2,2,1
163,396,0,0,0,0,0,0,0,1,0,0,0,1,2,1
163,397,0,0,0,0,0,0,0,1,0,0,0,1,1,1
163,399,0,0,0,0,1,0,1,1,1,0,0,1,1,1
163,412,1,0,0,0,0,0,0,0,0,0,0,1,1,0
163,316,0,0,0,0,0,0,0,0,1,0,0,1,1,0
164,320,0,0,0,0,1,0,1,1,1,0,0,0,1,0
164,271,0,0,0,0,1,0,1,1,0,0,1,0,1,0
164,273,0,0,0,0,1,0,1,1,0,1,1,0,1,0
164,339,0,0,0,0,1,0,1,2,0,0,0,0,1,0
164,338,0,0,0,0,2,0,2,2,0,0,0,0,1,0
165,327,0,0,0,0,0,0,2,1,1,0,0,0,1,0
165,272,0,0,0,0,0,0,2,1,0,0,1,0,1,0
165,273,0,0,0,0,0,0,1,0,0,1,1,0,1,0
165,315,0,0,0,0,0,0,2,0,0,1,0,0,1,0
166,168,0,0,1,0,2,2,2,2,2,2,2,2,0,0
166,389,0,0,1,0,2,2,2,2,2,2,2,2,0,1
166,390,0,0,0,1,2,2,1,2,2,2,2,2,0,1
167,168,0,0,1,0,1,1,2,2,2,2,2,2,0,0
167,169,0,0,1,0,1,1,2,2,2,2,2,2,0,0
167,171,0,0,0,1,1,1,1,2,2,2,2,2,0,0
167,172,0,0,0,0,1,0,1,1,2,2,1,2,0,0
168,389,0,0,2,0,2,2,2,2,2,2,2,2,0,1
168,390,0,0,1,1,2,2,1,2,2,2,2,2,0,1
168,169,0,0,2,0,2,2,2,2,2,2,2,2,0,0
168,170,0,0,2,0,2,2,2,2,2,2,2,2,0,0
168,172,0,0,1,0,2,1,1,1,2,2,1,2,0,0
168,188,0,0,2,1,1,2,2,2,2,2,2,2,0,0
169,188,0,0,2,1,1,2,2,2,2,2,2,2,0,0
170,387,0,0,1,1,2,1,2,2,2,2,2,2,0,1
170,389,0,0,2,0,2,2,2,2,2,2,2,2,0,1
170,176,0,0,1,0,2,2,2,2,2,1,2,2,0,0
170,188,0,0,2,1,1,2,2,2,2,2,2,2,0,0
171,192,0,0,0,2,1,2,1,2,2,2,2,2,0,0
171,203,0,0,0,1,2,2,1,1,1,2,2,2,0,0
171,205,0,0,0,2,1,1,1,2,2,1,1,2,0,0
172,390,0,0,0,1,2,1,0,1,2,2,1,2,0,1
172,173,0,0,0,0,1,0,0,0,1,1,0,2,0,0
172,278,0,0,0,0,1,0,0,0,1,2,0,1,0,0
173,392,0,0,0,0,0,0,0,0,1,0,1,2,0,1
173,205,0,0,0,1,0,0,1,1,1,0,0,2,0,0
173,278,0,0,0,0,0,0,0,0,0,1,0,1,0,0
173,378,0,0,1,0,0,0,0,0,0,0,0,1,0,0
174,386,0,0,0,1,1,2,1,2,2,2,1,1,0,1
174,387,0,0,0,2,2,1,2,2,2,2,2,2,0,1
174,388,0,0,1,1,2,2,2,2,1,2,2,2,1,1
174,175,0,0,0,1,1,2,2,2,1,2,2,2,0,0
175,388,0,0,1,0,1,2,2,2,0,2,2,2,1,1
175,387,0,0,0,1,1,1,2,2,1,2,2,2,0,1
176,389,0,0,1,0,2,2,2,2,2,1,2,2,0,1
177,184,0,0,0,0,1,1,1,0,0,1,0,2,0,0
177,183,0,0,0,1,1,1,1,0,0,1,0,2,0,0
178,274,0,0,0,0,0,0,2,1,1,1,0,1,0,0
178,179,0,0,0,0,0,0,1,1,2,0,0,2,0,0
179,274,0,0,0,0,0,0,1,2,1,1,0,1,0,0
179,182,0,0,0,0,1,1,1,1,1,1,0,2,0,0
179,184,0,0,0,0,1,1,1,1,1,1,0,2,0,0
179,185,0,0,0,0,1,1,1,2,2,1,0,2,0,0
179,186,0,0,0,0,1,1,1,2,1,1,1,2,0,0
180,236,0,0,1,2,2,2,1,1,1,2,0,2,0,0
180,237,0,0,1,2,2,2,1,1,1,2,0,2,0,0
180,277,0,0,0,1,1,1,0,0,0,2,0,1,0,0
180,181,0,0,0,2,2,2,0,0,0,2,0,2,0,0
180,215,0,0,0,1,1,2,1,0,0,2,0,2,0,0
180,216,0,0,0,1,2,1,0,0,0,1,0,2,0,0
181,237,0,0,1,2,2,2,1,1,1,2,0,2,0,0
181,275,0,0,0,2,2,2,1,0,0,2,0,1,0,0
181,216,0,0,0,1,2,1,0,0,0,1,0,2,0,0
181,187,0,0,0,2,2,2,1,0,1,2,0,2,0,0
182,277,0,0,0,0,1,1,1,0,0,2,0,1,0,0
182,214,0,0,0,0,1,2,2,1,1,2,0,2,0,0
182,216,0,0,0,0,2,1,1,0,0,1,0,2,0,0
182,185,0,0,0,0,2,2,2,1,1,2,0,2,0,0
183,236,0,0,1,2,2,2,2,1,1,2,0,2,0,0
183,276,0,0,0,1,1,1,1,0,0,2,0,1,0,0
183,214,0,0,0,1,1,2,2,1,1,2,0,2,0,0
183,215,0,0,0,1,1,2,2,0,0,2,0,2,0,0
183,184,0,0,0,1,2,2,2,0,0,2,0,2,0,0
184,274,0,0,0,0,1,1,2,1,0,2,0,1,0,0
184,214,0,0,0,0,1,2,2,1,1,2,0,2,0,0
184,186,0,0,0,0,2,2,2,1,0,2,1,2,0,0
185,186,0,0,0,0,2,2,2,2,1,2,1,2,0,0
185,214,0,0,0,0,1,2,2,2,2,2,0,2,0,0
186,214,0,0,0,0,1,2,2,2,1,2,1,2,0,0
187,237,0,0,1,2,2,2,2,1,2,2,0,2,0,0
187,238,0,0,0,1,1,2,1,0,1,2,0,2,0,0
187,275,0,0,0,2,2,2,2,0,1,2,0,1,0,0
188,387,0,0,1,2,1,1,2,2,2,2,2,2,0,1
189,197,0,0,1,2,0,0,2,1,1,1,1,2,0,0
189,202,0,0,1,2,0,1,2,1,1,1,1,2,0,0
189,240,0,0,1,1,1,1,2,1,0,1,0,2,0,0
189,249,0,0,0,1,1,0,2,0,0,0,0,2,0,0
189,253,0,0,0,2,1,1,1,0,0,1,0,2,0,0
189,383,0,0,1,2,0,0,2,1,1,1,1,2,0,1
190,358,0,0,2,2,0,1,1,1,0,0,0,1,0,0
190,362,0,0,2,2,0,1,1,1,0,0,0,1,0,0
190,341,0,0,2,2,0,1,2,2,0,0,0,1,0,0
190,191,0,0,1,2,0,2,2,2,1,0,1,2,0,0
191,195,0,0,0,2,0,2,2,2,2,1,2,2,0,0
191,362,0,0,1,2,0,1,1,1,1,0,1,1,0,0
191,206,0,0,0,2,0,2,2,2,2,1,2,2,0,0
192,194,0,0,0,2,0,2,2,2,2,2,2,2,0,0
192,196,0,0,1,2,0,1,2,2,2,2,2,2,0,0
192,201,0,0,1,2,0,2,2,2,2,2,2,2,0,0
192,203,0,0,0,1,1,2,2,1,1,2,2,2,0,0
193,384,0,0,0,1,0,2,2,2,2,2,2,2,0,1
193,194,0,0,0,2,0,2,2,2,2,2,2,2,0,0
193,195,0,0,0,2,0,2,2,2,2,2,2,2,0,0
193,229,0,0,0,2,0,2,2,2,1,2,1,2,0,0
193,201,0,0,1,2,0,2,2,2,2,2,2,2,0,0
194,384,0,0,0,1,0,2,2,2,2,2,2,2,0,1
